0	322	273|322|25|1190|0|526|606|14395|2117
0	322	273|322|25|1190|0|526|606|14395|2117
0	322	273|322|25|1190|0|526|606|14395|2117
0	322	273|322|25|1190|0|526|606|14395|2117
0	322	273|322|25|1190|0|526|606|14395|2117
0	322	273|322|25|1190|0|526|606|14395|2117
0	322	273|322|25|1190|0|526|606|14395|2117
0	322	273|322|25|1190|0|526|606|14395|2117
0	322	273|322|25|1190|0|526|606|14395|2117
0	322	273|322|25|1190|0|526|606|14395|2117
0	322	273|322|25|1190|0|526|606|14395|2117
0	322	273|322|25|1190|0|526|606|14395|2117
0	322	273|322|25|1190|0|526|606|14395|2117
0	322	273|322|25|1190|0|526|606|14395|2117
0	322	273|322|25|1190|0|526|606|14395|2117
0	322	273|322|25|1190|0|526|606|14395|2117
0	322	273|322|25|1190|0|526|606|14395|2117
0	322	273|322|25|1190|0|526|606|14395|2117
0	322	273|322|25|1190|0|526|606|14395|2117
0	322	273|322|25|1190|0|526|606|14395|2117
0	322	273|322|25|1190|0|526|606|14395|2117
0	322	273|322|25|1190|0|526|606|14395|2117
0	322	273|322|25|1190|0|526|606|14395|2117
0	322	273|322|25|1190|0|526|606|14395|2117
0	322	273|322|25|1190|0|526|606|14395|2117
0	322	273|322|25|1190|0|526|606|14395|2117
0	322	273|322|25|1190|0|526|606|14395|2117
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	621	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	1482	32109|621|1482|3180|8826|64|0|64|0|326|180|98|151|8371
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	5444	5444|33|827|10656|33|557|2002|1|1601|15|5022
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	1278|1323|2218	520|273|1278|1323|2218|351|12825|2459|935|1|505|3517|1332|15|389
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	0|2420|1964|15340|2408|8|1895
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	2408	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	240	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	240	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	240	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	240	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	240	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	240	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	240	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	240	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	240	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	240	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	240	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	240	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	240	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	240	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	240	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	240	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	240	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	240	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	240	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	240	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	240	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	240	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	240	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	240	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	240	1278|33408|273|2408|240|97|400|10|67|73268|29|109
0	240	1278|33408|273|2408|240|97|400|10|67|73268|29|109
